text_clean,label_id,label_name,svm_pred,bilstm_pred,phobert_pred,deberta_pred,svm_label,bilstm_label,phobert_label,deberta_label,svm_ok,bilstm_ok,phobert_ok,deberta_ok,error_pair
Phan Hoài Nhân thế này chắc đéo bán dc hàng đâu,0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
k rãnh loz làm gì lên xem abe,2,HATE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,0,HATE -> OFFENSIVE
Gặp lol xỉu 3 ngày,0,CLEAN,0,2,1,1,CLEAN,HATE,OFFENSIVE,OFFENSIVE,1,0,0,0,CLEAN -> OFFENSIVE
Chắc đây làng có nhiều phẫn nộ nhất trog cái nhóm cmt này,0,CLEAN,0,0,1,2,CLEAN,CLEAN,OFFENSIVE,HATE,1,1,0,0,CLEAN -> OFFENSIVE
"Xam quá đi , gặp mấy con quỷ khùng cười muốn sạc luôn",2,HATE,2,2,1,0,HATE,HATE,OFFENSIVE,CLEAN,1,1,0,0,HATE -> OFFENSIVE
Như 2 giọt nước luôn thầy ơi. Trinh giọt nước suối còn thầy giọt nước cống thầy ạ =))),0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1,CLEAN -> HATE
"Ông này dỏm ,không nên tin",0,CLEAN,0,0,2,2,CLEAN,CLEAN,HATE,HATE,1,1,0,0,CLEAN -> HATE
Nhìn anh như con cu ấy,2,HATE,1,2,0,0,OFFENSIVE,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
NÓI SAO CON LINH NÓ KHÔNG CHỬI ĐIỆN THOẠI LẠI CHỬI NGƯỜI TA TỤC TĨU,2,HATE,0,2,0,2,CLEAN,HATE,CLEAN,HATE,0,1,0,1,HATE -> CLEAN
Anh vừa nói cc gì vậy Abe :D??,0,CLEAN,0,1,2,0,CLEAN,OFFENSIVE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
Động cơ của ad là gì :)),0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
loạn cực,1,OFFENSIVE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,1,0,0,OFFENSIVE -> CLEAN
Cái mỏ của nó cho khẩu súng vào bấm nút cái bùm,2,HATE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,0,HATE -> OFFENSIVE
Tôi bị thiểu năng anh em nhường tôi,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Sáng nào kao cũng thức lúc 4h sàng hết mài thằng assmin xăm xí đú...khỏi nhắc mài...hơ hơ hơ...,0,CLEAN,1,0,1,2,OFFENSIVE,CLEAN,OFFENSIVE,HATE,0,1,0,0,CLEAN -> OFFENSIVE
Nghiệp Quật,1,OFFENSIVE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,1,0,0,OFFENSIVE -> CLEAN
nha tien tran dan.noi dung tuy co ung bien__nuoc my cong bo nguoi nhiem benh buoi sang bao nhieu ca.buoi chua la tran dan doan dung chinh sac 99% ..,0,CLEAN,2,0,2,0,HATE,CLEAN,HATE,CLEAN,0,1,0,1,CLEAN -> HATE
chú nói cả dân tộc việt nam cùng đồng lòng nhưng nhung thì không,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Trường Giang ụa . Bả biết bả nhiễm s bả đ chịu khai báo cách ly đi . Chị bả nhiễm nguy cơ lay cho bả là rất cao . Hành khánh trên chuyến bay đó cũg bị nhiễm theo . Lớn r chứ phải con nít con noi,2,HATE,2,2,0,0,HATE,HATE,CLEAN,CLEAN,1,1,0,0,HATE -> CLEAN
Troi oi ba nay ..giau wua thi noi lam gi...thoi buoi gio .giau wua thi ke di ai dau an het cua cua no..ma dua len mang phe phan..mot thoi len voi xuong cho,0,CLEAN,2,0,2,2,HATE,CLEAN,HATE,HATE,0,1,0,0,CLEAN -> HATE
"đầu còn lắc được là chưa kẹt nha, mấy anh nói khi nào không nhúc nhích được mới là Kẹc",1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
"1 quốc gia không có đường để ĐI, SỐ BOT thật chóng mặt",2,HATE,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,0,0,0,0,HATE -> OFFENSIVE
Thất vọng về xã hội này khi mà sáng mở mắt ra thấy:,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
nhin cai mac hok bt la trông hay mai ma sao lôn va nô wa z troi,1,OFFENSIVE,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,0,0,0,1,OFFENSIVE -> CLEAN
nhạt như Thái Sơn,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
"NO RECORDING, FILMING, PHOTO TAKING mà nó ghi là TALKING. Cấm nói luôn à.",1,OFFENSIVE,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,0,0,0,0,OFFENSIVE -> HATE
thu 3d may ma sao lon qua,2,HATE,2,2,1,0,HATE,HATE,OFFENSIVE,CLEAN,1,1,0,0,HATE -> OFFENSIVE
Wtf,1,OFFENSIVE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,1,0,0,OFFENSIVE -> CLEAN
":)) làm loạn không phải cách hay, giờ giả sử phá hết đó nó bắt đền bù ngược lại thì dân mình ko những còn ko đc đền bù mà còn chịu thiệt, hơn nữa mình tưởng những người công giáo sẽ ôn hòa chứ tức nước vỡ bờ thì cũng một ruột với lũ công an '' lỡ vuốt má '' à. cứ như buổi đầu của phong trào công nhân họ nghĩ họ chịu cực khổ vì do máy móc nên họ đập phá máy móc vậy",2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1,HATE -> OFFENSIVE
Nhạc bắt tay vai lon,0,CLEAN,1,1,2,1,OFFENSIVE,OFFENSIVE,HATE,OFFENSIVE,0,0,0,0,CLEAN -> HATE
anh em bên nước mỹ trông nom trần dần cẩn thận nhé hàng hiếm của dân việt nam đấy đừng để trần dần chết thối trong phòng mà không ai biết thì tội cho tiên tri lắm .,0,CLEAN,2,0,2,2,HATE,CLEAN,HATE,HATE,0,1,0,0,CLEAN -> HATE
Phước Đây Đừng Sợ lừa bố m 😑,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Thằng hùng vs bà 4 Nha đụ nín thở nhe a tuân.,1,OFFENSIVE,1,1,0,1,OFFENSIVE,OFFENSIVE,CLEAN,OFFENSIVE,1,1,0,1,OFFENSIVE -> CLEAN
"Lại nhớ chuyện hoàn đá ở Tây Nguyên, nghe thiên hạ đồn đá thuộc dòng quý và đắt, lập tức tịch thu, làm rào sắt quản lý, thậm chí cho chắc ăn phạt luôn người tìm ra hòn đá cho chắc ăn, đủ đảm bảo răn đe.he.",0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Ngửi cho tỉnh đi 3 Gòa,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Phương Thảo nom có như thằng trẻ trâu ở quê không,2,HATE,1,2,0,0,OFFENSIVE,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
"mịa sao ko cởi giày, sắn quần lên đi vô rồi mang giày vô có sao đâu, Kiểu cách CS !!!",2,HATE,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,1,1,0,0,HATE -> OFFENSIVE
Nó đéo vi phạm gì. Chửi gato với voz à?,0,CLEAN,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
"Chơi mà lòng tự nhủ ""game là để giải trí, để giải trí, để giải trí, để giải trí, nhưng đell phải con game loèn này, con game loèn này ứ phải để giải trí"" 🤣🤣🤣",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Ong Tran Dan lam Tong Thong Viet Nam cho dan nga ngua dfo. Mot la gia 2...... Gia roi de cho lop tre no len nam quyen dNG CHUNG NO DU NHAN TAI VE GIUP DO XAY D7UNG vIET nAM.,0,CLEAN,0,2,2,2,CLEAN,HATE,HATE,HATE,1,0,0,0,CLEAN -> HATE
Thùng rác mà cũng phải nhập TQ đúng là pó tay !,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
"1 cây xăng có đầy đủ ban, bệ từ cửa hàng trưởng, cửa hàng phó, kế toán, nhân viên, lao công, bảo vệ nên lúc nào họ cũng than lỗ. Lạ 1 cái nữa là đa số cây xăng Petrolimex, nhân viên ở đó thường nói tiếng Nghệ An, Hà Tĩnh",0,CLEAN,2,0,1,0,HATE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1,CLEAN -> OFFENSIVE
Bảo vệ thì ăn chia rồi. Còn lãnh đạo trường thì đang cố giấu!,2,HATE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
H mới bík. Đuờq quyền là bà nỳ sáng chế,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Ra đường nhớ cằm theo não,2,HATE,0,1,1,1,CLEAN,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Nguyên văn tâm thư*mờ huyền bí,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Quần lột quần,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Giống nhau như 2 giọt nước. Mà mỗi cái là 1 giọt nước mắt với 1 giọt nước 💩 thôi ạ 😂😂,1,OFFENSIVE,1,1,0,0,OFFENSIVE,OFFENSIVE,CLEAN,CLEAN,1,1,0,0,OFFENSIVE -> CLEAN
Dang la voi luc xuong cho moi biet mat .,0,CLEAN,0,1,2,0,CLEAN,OFFENSIVE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
"Làm chủ tịch thành phố dễ vậy sao, chắc các cháu tiểu học cũng làm được",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Moi tới lỗ mũi mà không hung dữ sao được,1,OFFENSIVE,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,0,0,0,1,OFFENSIVE -> CLEAN
Bạn bè mờ ý thức khác hẳn nhau nhỉ =)),0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
di lam tu thien ma chui vay thi cong duc dau con nua,0,CLEAN,0,1,2,0,CLEAN,OFFENSIVE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
Boond Lee,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Võ Xuân Hoan điên hả m,1,OFFENSIVE,0,2,2,2,CLEAN,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
Khánh Vy tạm gọi là có học nên chính tả không viết sai được như bạn ạ 😞 gà với dê mà cho vào gia súc thì chắc phải học bạn 1 khoá,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Mất tiền của dân mua hoạ cho dân. Thiết kế đấy không có vài thảm hoạ giao thông thì hơi phí. Hơn khủng bố rất nhiều!!:(,1,OFFENSIVE,0,2,2,1,CLEAN,HATE,HATE,OFFENSIVE,0,0,0,1,OFFENSIVE -> HATE
Tặng hoa cho thèn bạn lol :))),0,CLEAN,0,1,2,0,CLEAN,OFFENSIVE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
Trân Dân.mày vê VN tao sē Công Đâu Mày....Nhơ lơi tao nói...Thương bé lăm,2,HATE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
"Cho chừa cái tội tài lanh, DMCS",2,HATE,2,1,1,1,HATE,OFFENSIVE,OFFENSIVE,OFFENSIVE,1,0,0,0,HATE -> OFFENSIVE
Chọc và chửi một người bị thần kinh là ác đức lắm đấy hãy ngừng gây tội ác!!!,2,HATE,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,0,1,0,0,HATE -> OFFENSIVE
Giang Em. Đưa ba xemmmm,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
"thì biểu tượng giống nhưng ý nghĩa của mỗi nơi nó khác, khi xài ở hq là hoa, xài ở vn là lol má ơi",0,CLEAN,0,2,1,2,CLEAN,HATE,OFFENSIVE,HATE,1,0,0,0,CLEAN -> OFFENSIVE
"Trung Phan 2 ngôn ngữ nó mới sang, fish sauce là quê mùa r nha =)))))",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Sau đợt này về mở 1 chuỗi cửa hàng bánh tráng đc rồi chúc mừng anh 😏,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Đm nhắn tin ủng hộ thì chịuuuuu =)))),0,CLEAN,1,2,1,1,OFFENSIVE,HATE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
lạy tụi bán sim. méo biết nhục là gì nữa trời. ăn rồi bị họ chửi rủa như chó mà cũng lầy hoài. chả biết ai mua không mà cứ dai như đĩa đói -_-,2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1,HATE -> OFFENSIVE
Làm tí game gủng cho đỡ puồn,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Manh thi song yeu thi chet,1,OFFENSIVE,1,0,0,0,OFFENSIVE,CLEAN,CLEAN,CLEAN,1,0,0,0,OFFENSIVE -> CLEAN
từ ngày bác Thanh ra đi đà nẵng loạn xì ngầu còn hơn cái bồn cầu giật nước,0,CLEAN,0,2,2,2,CLEAN,HATE,HATE,HATE,1,0,0,0,CLEAN -> HATE
"Boxit nữa, đừng quên bùn đỏ",1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Like và cm tụi nó ăn được hay sao mà ham hố vậy trời. Lũ điên,1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
Bọn giàu mà mang thua người nghèo nửa đm chán quá,2,HATE,1,2,1,1,OFFENSIVE,HATE,OFFENSIVE,OFFENSIVE,0,1,0,0,HATE -> OFFENSIVE
And DLV come in 3...2...,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Yêu đương đ gì tầm này em còn phải đi cà khịa đã 😒,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Đm crush :),2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Đừng bao h so sánh abe với sela bởi vì abe tuổi lol mà so đc,2,HATE,0,1,1,1,CLEAN,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
.buồn cười vl 😆,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Bao nhiêu tiền đem cho con đi định cư bên mẽo cả rồi,1,OFFENSIVE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Ns ra làm gì để rồi lại bị vùi dập,0,CLEAN,0,0,1,2,CLEAN,CLEAN,OFFENSIVE,HATE,1,1,0,0,CLEAN -> OFFENSIVE
"Đu me mây cho vay tiên gop ma noi lam tư thiên, bơt sao lôn đi minh hiêu tui mây ăn chăn tiên tư thiên thi đung hơn",2,HATE,2,2,0,1,HATE,HATE,CLEAN,OFFENSIVE,1,1,0,0,HATE -> CLEAN
Con bóng sadec =]],0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Sao không đền bằng rau muống?,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Vn ma,0,CLEAN,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Yen than muon ma muon luot qua zao than.dung la het thuoc chua,1,OFFENSIVE,0,0,2,1,CLEAN,CLEAN,HATE,OFFENSIVE,0,0,0,1,OFFENSIVE -> HATE
Bà này Người ở Bề Trên hả gì á... toàn nói chuyện kiểu người khuất mặt khuất mài ko... chắc ở bên trại Tâm Thần xuất trại...,2,HATE,2,2,0,0,HATE,HATE,CLEAN,CLEAN,1,1,0,0,HATE -> CLEAN
"^ ""viện trợ của lào"" =)))",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
🤦‍♀️😪 mạng mẽo như cức chỗ các bác có v không,0,CLEAN,1,0,1,1,OFFENSIVE,CLEAN,OFFENSIVE,OFFENSIVE,0,1,0,0,CLEAN -> OFFENSIVE
muốn ckầm kảm,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
Thằng này nó nghĩ nó là ai. Không cách ly thì cút qua nước khác mà sống.,2,HATE,0,2,1,2,CLEAN,HATE,OFFENSIVE,HATE,0,1,0,1,HATE -> OFFENSIVE
bạn đọc lai đi bác ấy cũg là người tham gia giàh dc độc lập cho đất nước này.mag thuơg tật trên mình. chỉ vì cuộc sốg chở thuê chở mướn chứ bác có muốn vô tình giết người đâu. nhìn tổg thể cũg có nhiều nguyên do mà bạn. đất nước nợ bác nhưg bác vô tình nợ lại gia đìh e bé.,0,CLEAN,1,2,2,2,OFFENSIVE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Bút hình con c,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Ba chui ma co thag con ngoi ke ben hoc hoi,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
Con ho ly tinh nay o tha thu duoc,2,HATE,0,2,0,2,CLEAN,HATE,CLEAN,HATE,0,1,0,1,HATE -> CLEAN
Mấy bài trước hợp tác với kicm còn hay chứ vô nghe bài mới như hạch vậy,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
đkm đứa nào bảo idol trần dần t mắc covid đấy :v,2,HATE,0,0,1,2,CLEAN,CLEAN,OFFENSIVE,HATE,0,0,0,1,HATE -> OFFENSIVE
Chấp gì thằng thiểu năng đó Trần Ngọc Giàu ơi,1,OFFENSIVE,0,2,2,0,CLEAN,HATE,HATE,CLEAN,0,0,0,0,OFFENSIVE -> HATE
Này ad. Mai mốt CS ra cái luật đi xe 2 bánh phải có bình xịt cay thì vui nhỉ. Ar tha hồ xịt . Haha,0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Ừ cho là vậy đi vậy kinh tế và an Sinh thì 50 năm nữa mới bằng thái lan nha một lũ ngáo banh bóng hay ho gì mà tự hào đúng chế độ đào tạo người hay thật,2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1,HATE -> OFFENSIVE
Len tp chi vay ma cai mui cong vong,0,CLEAN,2,0,2,0,HATE,CLEAN,HATE,CLEAN,0,1,0,1,CLEAN -> HATE
Biết vậy bắn chết ông này trước cho ông hỏi tiên chi để khỏi có corona 👾,2,HATE,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,0,0,0,1,HATE -> CLEAN
@Kì Cục Thì hổm nay á im mình im cái người ta tưởng mình hiền người ta cứ ăn hiếp hoài vậy đó ☺,0,CLEAN,2,0,2,2,HATE,CLEAN,HATE,HATE,0,1,0,0,CLEAN -> HATE
Hương Thảo vkl,2,HATE,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Tốt nhất là giết bỏ đi vài thành phần óc chó đó là vừa,1,OFFENSIVE,1,2,2,2,OFFENSIVE,HATE,HATE,HATE,1,0,0,0,OFFENSIVE -> HATE
Trang Trần dm cm với t,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
"Việt Nam phải khéo, CS Việt Nam không đến nỗi ác độc như TQ đâu. Về VN đi rồi biết, thiệt đó.",0,CLEAN,0,2,2,2,CLEAN,HATE,HATE,HATE,1,0,0,0,CLEAN -> HATE
Quan chức lương thì cũng như ta thôi. Nhưng ng nào ng nấy khi lên làm quan toàn nhà lầu xe hơi. Lạ.,2,HATE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,0,HATE -> OFFENSIVE
Phò người ta có làm gì bọn bây ko ? Hàng ngày có những đứa hiếp dâm cướp tiền bọn bây sao im lặng vậy.,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Lồn ba rọi,1,OFFENSIVE,2,1,2,1,HATE,OFFENSIVE,HATE,OFFENSIVE,0,1,0,1,OFFENSIVE -> HATE
Bú l ngọc Trinh sẽ tinh,2,HATE,2,2,0,0,HATE,HATE,CLEAN,CLEAN,1,1,0,0,HATE -> CLEAN
"dẹp mịe cái "" hội bảo vệ người tiêu dùng đi. tốn tiền",2,HATE,1,2,1,2,OFFENSIVE,HATE,OFFENSIVE,HATE,0,1,0,1,HATE -> OFFENSIVE
Mỗi lần lên sóng là đeo vàng làm như giàu lắm hay sao mà khoe của thấy ghê.còn cái mặt mình nhìn chung ko có 1 chỗ nào thiện cảm hết.nhìn mặt là biết cái thứ đàn bà độc mồm độc miệng.hung dữ.nói tục chửi thề v...v tưởng z là hay lắm,2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1,HATE -> OFFENSIVE
Nó có lây qua đường máu đéo đâu,0,CLEAN,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
#ERROR!,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Im mồm đi micky. Sủa nữa t dính lỗ đít m lại bgio,2,HATE,1,2,1,2,OFFENSIVE,HATE,OFFENSIVE,HATE,0,1,0,1,HATE -> OFFENSIVE
"Khī Pacpo hôm nay đi bảo , ngày mai bán dâm nuôi đảng",2,HATE,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,0,0,0,1,HATE -> CLEAN
Đọc comment mà cười ỉ*,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
1 cái cớ để rút ruột ăn bẩn thui,0,CLEAN,1,0,1,1,OFFENSIVE,CLEAN,OFFENSIVE,OFFENSIVE,0,1,0,0,CLEAN -> OFFENSIVE
gào rú ngoài đường ?:>,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Cho ra những tấm ảnh đầy tính ấu dâm,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
"Vì tết rất ngắn nên ta mới biết quý trọng cái tết dù nó có nhạt và chán rất nhiều so với ngày xưa. Chứ nếu như ngày nào cũng là tết, thì hóa ra ngày nào cũng là một ngày bình thường. Cũng như là việc khỏa thân ra đường thì đó là một người bệnh hoạn, nhưng nếu cả thế giới đều vậy thì đó lại là một điều bình thường, ai mặc áo quần mới là đứa bệnh hoạn",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
QuynhAnh DT thấy mà tứccccc,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Toi gia roi co li xi cho it do song qua ngay so dtcua toi 0903976511,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
O ko thây so đsng chông dich ma con tam trang đang .,0,CLEAN,0,0,2,2,CLEAN,CLEAN,HATE,HATE,1,1,0,0,CLEAN -> HATE
vĩ đại cái máu lồn =))),1,OFFENSIVE,1,1,2,1,OFFENSIVE,OFFENSIVE,HATE,OFFENSIVE,1,1,0,1,OFFENSIVE -> HATE
Hèn gì chúng nó chỉ dám nói là ko có liên quan. Cái địt mẹ mấy thằng lớn,1,OFFENSIVE,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,0,0,0,1,OFFENSIVE -> HATE
"Đây là clip cũ bạn ơi, chứ lúc này bạn ấy không dám chửi như vậy nữa, nhưng phải nói...Linh cá lóc này bản chất nói năng hàm hồ, mất dạy, vơ đũa cả nắm, trùm lập...không biết thế nào là lẽ phải. Chắc bây giờ bạn ấy đã sáng mắt, dù có chút muộn màng.",0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Sao đi so sánh ngừoi dân như chó vậy Admin..coi vậy có đc ko?,0,CLEAN,0,1,2,2,CLEAN,OFFENSIVE,HATE,HATE,1,0,0,0,CLEAN -> HATE
"Độc lập, tự do, hạnh phúc hơn 40 năm rồi mà vẫn phải ngửa tay xin tiền tư bản a. Sao đảng ta tài tình thế ... ;-)",2,HATE,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,0,0,0,1,HATE -> CLEAN
Cười ĩa mấy cha cmt gì k dị =)),0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Chỉ có óc chó mới nghe giặc tàu,1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
My Thsnjs Minh Hieu Chuc Nguoi That Binh An Vui Ve,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Rank Việt Nam mà yasuo tt6 tt5 thì del phải người Việt Nam r,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
