phrase,phrase_compact,count,phrase_len,n_pred_hits
chớt mẹ mày,chớtmẹmày,1,9,0
cay vãi lol,cayvãilol,1,9,0
đứt gân máu,đứtgânmáu,1,9,0
thôn cái lù,thôncáilù,1,9,1
cái đầu bùi,cáiđầubùi,1,9,1
thằng bede,thằngbede,1,9,0
nực cười vc,nựccườivc,1,9,0
tán vô họng,tánvôhọng,1,9,0
miệng lưỡi,miệnglưỡi,1,9,0
miệng rộng,miệngrộng,1,9,1
hửi quần xì,hửiquầnxì,1,9,0
ki bo kẹt sỉ,kibokẹtsỉ,1,9,0
ngu vãi lìn,nguvãilìn,1,9,0
đm chúng nó,đmchúngnó,1,9,1
thứ xạo lồn,thứxạolồn,1,9,0
bắt cái đầu,bắtcáiđầu,1,9,0
nói thì hay,nóithìhay,1,9,0
ngu như mày,ngunhưmày,1,9,1
bọn mất dạy,bọnmấtdạy,1,9,0
lũ ko có não,lũkocónão,1,9,0
conquy già,conquygià,1,9,0
thằng trọc,thằngtrọc,1,9,0
thịt người,thịtngười,1,9,0
thằng mả mẹ,thằngmảmẹ,1,9,0
sai tôi mọi,saitôimọi,1,9,0
vãi loinmm,vãiloinmm,1,9,0
bọn rẻ rách,bọnrẻrách,1,9,0
địt chị mày,địtchịmày,1,9,1
mạnh miệng,mạnhmiệng,1,9,0
chân lý giả,chânlýgiả,1,9,0
thằng xì ke,thằngxìke,1,9,1
liếm lỗ nhị,liếmlỗnhị,1,9,0
lu tau khua,lutaukhua,1,9,0
dien khung,dienkhung,1,9,0
kiếp con bò,kiếpconbò,1,9,0
trinh trâu,trinhtrâu,1,9,0
cưỡng hiếp,cưỡnghiếp,1,9,0
sủa như chó,sủanhưchó,1,9,0
đầu bà cmay,đầubàcmay,1,9,0
mấy cái trò,mấycáitrò,1,9,0
ko co an hoc,kocoanhoc,1,9,0
lười biếng,lườibiếng,1,9,0
mất lịch sự,mấtlịchsự,1,9,0
thằng rách,thằngrách,1,9,0
bọn rẻ tiền,bọnrẻtiền,1,9,0
mất văn hóa,mấtvănhóa,1,9,0
bon comcom,boncomcom,1,9,0
sửa như chó,sửanhưchó,1,9,0
lòi cầm thú,lòicầmthú,1,9,0
dizz mẹ mày,dizzmẹmày,1,9,0
bóng khùng,bóngkhùng,1,9,0
nhìn mà gét,nhìnmàgét,1,9,0
lam chuyện,lamchuyện,1,9,0
ko đào thai,kođàothai,1,9,0
gây tai nạn,gâytainạn,1,9,0
xứ vịt ngan,xứvịtngan,1,9,0
kinh khủng,kinhkhủng,1,9,0
bọn súc vật,bọnsúcvật,1,9,0
con bóng dơ,conbóngdơ,1,9,0
chửi con đỷ,chửiconđỷ,1,9,0
tiền bảo kê,tiềnbảokê,1,9,0
khốn nạn vl,khốnnạnvl,1,9,1
mất tư cách,mấttưcách,1,9,0
diễn éo sâu,diễnéosâu,1,9,0
cạn cmn lời,cạncmnlời,1,9,0
bọn cô rê an,bọncôrêan,1,9,0
chết con ỉ ẹ,chếtconỉẹ,1,9,0
ý thức rách,ýthứcrách,1,9,0
ngu như lợn,ngunhưlợn,1,9,0
tụi đu càng,tụiđucàng,1,9,0
cđm tui mày,cđmtuimày,1,9,0
thứ bóng dơ,thứbóngdơ,1,9,0
thag ôn con,thagôncon,1,9,0
con chó dlv,conchódlv,1,9,0
thằng trẩu,thằngtrẩu,1,9,0
chảnh choẹ,chảnhchoẹ,1,9,0
con rác rửi,conrácrửi,1,9,0
thằng mặt l,thằngmặtl,1,9,1
đồn như lời,đồnnhưlời,1,9,0
con này xấu,connàyxấu,1,9,0
mấy con chó,mấyconchó,1,9,2
đỉ mất dạiii,đỉmấtdạii,1,9,0
lũ chúng nó,lũchúngnó,1,9,0
con mặt lòn,conmặtlòn,1,9,0
mịe con chó,mịeconchó,1,9,0
phản cảm vl,phảncảmvl,1,9,0
tiệt chủng,tiệtchủng,1,9,0
não để ở đâu,nãođểởđâu,1,9,0
chỉ đi được,chỉđiđược,1,9,0
nói cho vui,nóichovui,1,9,0
giải phóng,giảiphóng,1,9,3
bọn comdom,bọncomdom,1,9,0
lễ tang mẹ m,lễtangmẹm,1,9,0
gáy khét vc,gáykhétvc,1,9,0
khau ngiep,khaungiep,1,9,0
kcos lỗ đít,kcoslỗđít,1,9,0
nuốt chửng,nuốtchửng,1,9,0
mấy em bò đỏ,mấyembòđỏ,1,9,0
bắn bỏ mẹ nó,bắnbỏmẹnó,1,9,0
nát hết rồi,náthếtrồi,1,9,0
ngu ngục tù,ngungụctù,1,9,0
k biết nhục,kbiếtnhục,1,9,0
chiếm đoạt,chiếmđoạt,1,9,2
khói bụi mù,khóibụimù,1,9,0
đói rã họng,đóirãhọng,1,9,0
bọn cầm đầu,bọncầmđầu,1,9,0
bọn chóp bu,bọnchópbu,1,9,0
tạo nghiệp,tạonghiệp,1,9,1
con duc rua,conducrua,1,9,0
con di ngua,condingua,1,9,0
vo hoc thuc,vohocthuc,1,9,0
k xanh chín,kxanhchín,1,9,0
óc toàn bắc,óctoànbắc,1,9,0
mắt thì hít,mắtthìhít,1,9,0
thiểu năng,thiểunăng,1,9,1
bọn tục tỉu,bọntụctỉu,1,9,0
thằng bê đê,thằngbêđê,1,9,0
làm sấu mặt,làmsấumặt,1,9,0
mắc bệnh lạ,mắcbệnhlạ,1,9,0
bọn sán dây,bọnsándây,1,9,0
kẻ khốn nạn,kẻkhốnnạn,1,9,0
thánh sống,thánhsống,1,9,0
coi thường,coithường,1,9,2
phát khiếp,phátkhiếp,1,9,0
chưi băc ky,chưibăcky,1,9,0
gô cô no lai,gôcônolai,1,9,0
làm được gì,làmđượcgì,1,9,2
con quỷ cái,conquỷcái,1,9,1
next mẹ mày,nextmẹmày,1,9,0
hốc hết cứt,hốchếtcứt,1,9,0
kẻ ngu ngóc,kẻngungóc,1,9,0
dí l vào mặt,dílvàomặt,1,9,1
ko dc di học,kodcdihọc,1,9,0
chết cụ mày,chếtcụmày,1,9,0
lũ trẻ trâu,lũtrẻtrâu,1,9,1
liếm hậu m*n,liếmhậumn,1,9,0
l má tui bây,lmátuibây,1,9,0
thg suc vat,thgsucvat,1,9,0
búa liềm tq,búaliềmtq,1,9,0
phúc nghẹo,phúcnghẹo,1,9,0
ko có ý thức,kocóýthức,1,9,0
ý thức như l,ýthứcnhưl,1,9,0
trưng dụng,trưngdụng,1,9,1
ăn ở k có đức,ănởkcóđức,1,9,0
xạo lồn chó,xạolồnchó,1,9,0
thằng khốn,thằngkhốn,1,9,0
có ra gì đâu,córagìđâu,1,9,0
lão hitler,lãohitler,1,9,0
đút vào mồm,đútvàomồm,1,9,0
bọn độc tài,bọnđộctài,1,9,0
chêt mẹ may,chêtmẹmay,1,9,0
nguyền rủa,nguyềnrủa,1,9,0
lũ ngợm lừa,lũngợmlừa,1,9,0
thứ lừa đảo,thứlừađảo,1,9,0
lũ sức sinh,lũsứcsinh,1,9,0
nhảm nhí vl,nhảmnhívl,1,9,0
tiêm nhiễm,tiêmnhiễm,1,9,0
lộng quyền,lộngquyền,1,9,0
bon cho hua,bonchohua,1,9,0
đụ má đụ cha,đụmáđụcha,1,9,0
loại khùng,loạikhùng,1,9,0
thằng khựa,thằngkhựa,1,9,0
đm nhái thg,đmnháithg,1,9,0
chó táp cức,chótápcức,1,9,0
trầm trọng,trầmtrọng,1,9,0
trẻ trâu đm,trẻtrâuđm,1,9,0
xem thường,xemthường,1,9,0
vãi thị lồn,vãithịlồn,1,9,0
già mất nết,giàmấtnết,1,9,0
nhà nói dóc,nhànóidóc,1,9,0
bỏ phong bì,bỏphongbì,1,9,0
làn gió độc,làngióđộc,1,9,0
quan tuong,quantuong,1,9,0
ngu như cức,ngunhưcức,1,9,0
dut may day,dutmayday,1,9,0
truòng trị,truòngtrị,1,9,0
xau nhu quy,xaunhuquy,1,9,0
loại ăn cức,loạiăncức,1,9,0
nhin ge qua,nhingequa,1,9,0
cái quân cs,cáiquâncs,1,9,0
oan nghiệt,oannghiệt,1,9,0
xé banh xác,xébanhxác,1,9,0
lũ thất học,lũthấthọc,1,9,0
đám sạo lồn,đámsạolồn,1,9,0
gắt vãi đái,gắtvãiđái,1,9,0
hại não vcl,hạinãovcl,1,9,0
chó cụp đui,chócụpđui,1,9,0
chúng mày,chúngmày,32,8,6
phản động,phảnđộng,28,8,12
thằng ngu,thằngngu,11,8,3
thằng chó,thằngchó,11,8,2
thần kinh,thầnkinh,9,8,2
não phẳng,nãophẳng,5,8,0
con mẹ mày,conmẹmày,5,8,4
bọn chúng,bọnchúng,5,8,2
con đàn bà,conđànbà,4,8,2
vo van hoa,vovanhoa,4,8,0
đéo có não,đéocónão,3,8,1
địt con mẹ,địtconmẹ,3,8,2
cái lồn mẹ,cáilồnmẹ,3,8,1
cướp giật,cướpgiật,3,8,1
trộm cướp,trộmcướp,3,8,4
tiêu diệt,tiêudiệt,3,8,3
mấy thằng,mấythằng,3,8,10
linh tinh,linhtinh,3,8,0
dạng háng,dạngháng,3,8,0
chúng bây,chúngbây,3,8,1
giãy chết,giãychết,3,8,1
thằng già,thằnggià,3,8,0
biến thái,biếnthái,3,8,3
con khùng,conkhùng,2,8,0
địt cụ mày,địtcụmày,2,8,0
con hoang,conhoang,2,8,0
diệt vong,diệtvong,2,8,0
vô văn hóa,vôvănhóa,2,8,2
quan tham,quantham,2,8,2
nhạc nhẽo,nhạcnhẽo,2,8,0
chặt chém,chặtchém,2,8,0
xuyên tạc,xuyêntạc,2,8,0
phan dong,phandong,2,8,1
lòng vòng,lòngvòng,2,8,0
già mà non,giàmànon,2,8,1
bệnh hoạn,bệnhhoạn,2,8,0
cái thằng,cáithằng,2,8,2
than kinh,thankinh,2,8,0
ngột ngạt,ngộtngạt,2,8,2
nghèo đói,nghèođói,2,8,2
việt cộng,việtcộng,2,8,1
chôn sống,chônsống,2,8,0
chảnh chó,chảnhchó,2,8,1
hống hách,hốnghách,2,8,0
địt mẹ mày,địtmẹmày,2,8,3
vaicalon,vaicalon,2,8,0
vô liêm sỉ,vôliêmsỉ,2,8,0
thằng lồn,thằnglồn,2,8,2
tống tiền,tốngtiền,2,8,0
nguy hiểm,nguyhiểm,2,8,3
hành hung,hànhhung,2,8,0
lũ đu càng,lũđucàng,2,8,0
gặm xương,gặmxương,2,8,0
thằng cha,thằngcha,2,8,2
biểu tình,biểutình,2,8,3
phản quốc,phảnquốc,1,8,0
bọn côn đồ,bọncônđồ,1,8,0
nghèo mạt,nghèomạt,1,8,0
lạm quyền,lạmquyền,1,8,0
chộp giật,chộpgiật,1,8,0
khét vãi l,khétvãil,1,8,0
pháo kích,pháokích,1,8,0
dựng dựng,dựngdựng,1,8,0
ko khá nổi,kokhánổi,1,8,0
vãi cả nồi,vãicảnồi,1,8,0
quái thai,quáithai,1,8,2
ngu cu đen,ngucuđen,1,8,0
xoạc háng,xoạcháng,1,8,0
hãnh diện,hãnhdiện,1,8,0
con đi cho,conđicho,1,8,0
chửi thuê,chửithuê,1,8,0
lũ chó lợn,lũchólợn,1,8,0
kiêu ngạo,kiêungạo,1,8,0
xàm loinf,xàmloinf,1,8,0
ko khôn ra,kokhônra,1,8,0
cha khùng,chakhùng,1,8,0
dit cu may,ditcumay,1,8,0
miệng xấu,miệngxấu,1,8,0
lũ chó đói,lũchóđói,1,8,0
ganh nạnh,ganhnạnh,1,8,0
thiếu iot,thiếuiot,1,8,0
con bà già,conbàgià,1,8,0
thua cả bò,thuacảbò,1,8,0
mạng ng rẻ,mạngngrẻ,1,8,0
vãi trò hề,vãitròhề,1,8,0
nghèo bền,nghèobền,1,8,0
bu lu bu la,bulubula,1,8,0
ngụy biện,ngụybiện,1,8,0
nứng nứng,nứngnứng,1,8,1
khiêu dâm,khiêudâm,1,8,0
dien dien,diendien,1,8,0
vô văn hoá,vôvănhoá,1,8,0
nha` que vl,nhaquevl,1,8,0
bán dồ giả,bándồgiả,1,8,0
chị ba phi,chịbaphi,1,8,0
chém giết,chémgiết,1,8,0
mày óc chó,màyócchó,1,8,0
chết tiệt,chếttiệt,1,8,0
thôn tính,thôntính,1,8,0
thằng lìn,thằnglìn,1,8,0
thờ satan,thờsatan,1,8,0
vô thần vô,vôthầnvô,1,8,0
mục xương,mụcxương,1,8,0
chậm tiến,chậmtiến,1,8,0
trộm cươp,trộmcươp,1,8,0
show hàng,showhàng,1,8,0
băng đảng,băngđảng,1,8,1
xám khí đú,xámkhíđú,1,8,0
chết mẹ nó,chếtmẹnó,1,8,2
cái vẹo gì,cáivẹogì,1,8,0
bọn óc vật,bọnócvật,1,8,0
loan luân,loanluân,1,8,0
khẩu súng,khẩusúng,1,8,0
chửi chửi,chửichửi,1,8,0
loai bê đê,loaibêđê,1,8,0
i thức kém,ithứckém,1,8,0
chả có đéo,chảcóđéo,1,8,0
ăn cám heo,ăncámheo,1,8,0
đi nhuyễn,đinhuyễn,1,8,0
tụi trung +,tụitrung,1,8,1
chột dịch,chộtdịch,1,8,0
quan lieu,quanlieu,1,8,0
thu dan ba,thudanba,1,8,0
vice lone,vicelone,1,8,0
cái qằn qè,cáiqằnqè,1,8,0
cuồng phâ,cuồngphâ,1,8,0
bợ đít vcc,bợđítvcc,1,8,0
đù má điên,đùmáđiên,1,8,0
đachlone,đachlone,1,8,0
coin card,coincard,1,8,0
đồ quê mùa,đồquêmùa,1,8,0
m phạm tội,mphạmtội,1,8,0
th nghiện,thnghiện,1,8,0
buồi hiền,buồihiền,1,8,0
lũ ngu dân,lũngudân,1,8,0
đập tét mỏ,đậptétmỏ,1,8,0
khoác lác,khoáclác,1,8,0
sai khiến,saikhiến,1,8,0
unfollow,unfollow,1,8,0
thằng vẹo,thằngvẹo,1,8,0
đếch thèm,đếchthèm,1,8,0
thông ass,thôngass,1,8,0
bọn nghèo,bọnnghèo,1,8,0
dựng lông,dựnglông,1,8,1
thanglon,thanglon,1,8,0
benh chet,benhchet,1,8,0
bẩn thiểu,bẩnthiểu,1,8,0
chúng tao,chúngtao,1,8,0
kinh bỏ mẹ,kinhbỏmẹ,1,8,0
lảng vảng,lảngvảng,1,8,0
bầu cử giả,bầucửgiả,1,8,0
khịa vãi l,khịavãil,1,8,0
biết cc gì,biếtccgì,1,8,1
mã bố nhà m,mãbốnhàm,1,8,0
buồn cười,buồncười,1,8,2
ỉa vào mặt,ỉavàomặt,1,8,0
thang lol,thanglol,1,8,0
con đi gia,conđigia,1,8,0
ớn cả lạnh,ớncảlạnh,1,8,0
rảnh háng,rảnhháng,1,8,1
chết thay,chếtthay,1,8,0
lo ăn chơi,loănchơi,1,8,0
bo tay . com,botaycom,1,8,0
bao cao su,baocaosu,1,8,1
lũ bất tài,lũbấttài,1,8,0
bẩn miệng,bẩnmiệng,1,8,0
ngu như bò,ngunhưbò,1,8,1
dễ như phò,dễnhưphò,1,8,0
loạn luan,loạnluan,1,8,0
nhãi ranh,nhãiranh,1,8,0
hiếp zdam,hiếpzdam,1,8,0
ăn nói vậy,ănnóivậy,1,8,0
nguỵ biện,nguỵbiện,1,8,0
mỉa mai vc,mỉamaivc,1,8,0
đỵt mẹ đời,đỵtmẹđời,1,8,0
gian manh,gianmanh,1,8,0
con me gia,conmegia,1,8,0
dm cấm cãi,dmcấmcãi,1,8,0
bọn ăn bám,bọnănbám,1,8,0
rảnh hánh,rảnhhánh,1,8,0
bon cho ca,bonchoca,1,8,0
long hanh,longhanh,1,8,0
tien su no,tiensuno,1,8,0
con cụ mày,concụmày,1,8,0
nhạ ngọng,nhạngọng,1,8,0
chém chết,chémchết,1,8,0
bọn mọi rợ,bọnmọirợ,1,8,1
bon tu ban,bontuban,1,8,0
nó xạo lồn,nóxạolồn,1,8,0
đức chung,đứcchung,1,8,0
ý thức ncc @@,ýthứcncc,1,8,0
do van hoa,dovanhoa,1,8,0
cút mẹ mày,cútmẹmày,1,8,0
thiêu hủy,thiêuhủy,1,8,0
tắc trách,tắctrách,1,8,0
vẽ ra dự án,vẽradựán,1,8,0
chống chế,chốngchế,1,8,0
chung may,chungmay,1,8,0
bóng cười,bóngcười,1,8,0
lá chà bồn,láchàbồn,1,8,0
nhục quốc,nhụcquốc,1,8,0
đám cu vẹm,đámcuvẹm,1,8,0
kênh kiệu,kênhkiệu,1,8,0
bọ chưởng,bọchưởng,1,8,0
mua chuộc,muachuộc,1,8,0
nail culi,nailculi,1,8,0
dương vật,dươngvật,1,8,1
nó xàm lồn,nóxàmlồn,1,8,0
tổ sư màiiii,tổsưmàii,1,8,0
phắn cmmd,phắncmmd,1,8,0
bồng bềnh,bồngbềnh,1,8,0
tụi du côn,tụiducôn,1,8,0
mã cha mầy,mãchamầy,1,8,0
tống vô tù,tốngvôtù,1,8,0
nhuốm máu,nhuốmmáu,1,8,0
k biết đọc,kbiếtđọc,1,8,0
ngu vải ra,nguvảira,1,8,0
chết cmnl,chếtcmnl,1,8,0
thằng dốt,thằngdốt,1,8,0
rửa lỗ tai,rửalỗtai,1,8,0
chó ngoan,chóngoan,1,8,0
bồn kỳ lắc,bồnkỳlắc,1,8,0
con nhung,connhung,1,8,2
tg nhà quê,tgnhàquê,1,8,0
giong quy,giongquy,1,8,0
lung tung,lungtung,1,8,0
lũ hại dân,lũhạidân,1,8,0
kg tha thứ,kgthathứ,1,8,0
bà tụi bây,bàtụibây,1,8,0
việt plus,việtplus,1,8,0
chửi nhảm,chửinhảm,1,8,0
già mà ngu,giàmàngu,1,8,0
nhục nhục,nhụcnhục,1,8,0
đm nó nhục,đmnónhục,1,8,0
bu cat cho,bucatcho,1,8,0
có đi học k,cóđihọck,1,8,0
thằng nào,thằngnào,1,8,6
mất ý thức,mấtýthức,1,8,0
chết nhát,chếtnhát,1,8,0
nhồi nhét,nhồinhét,1,8,0
zô zăn hóa,zôzănhóa,1,8,0
quái thái,quáithái,1,8,0
tập cặn bã,tậpcặnbã,1,8,0
lương lẹo,lươnglẹo,1,8,1
ganh ghét,ganhghét,1,8,0
nhức nách,nhứcnách,1,8,0
lũ hút máu,lũhútmáu,1,8,0
nổ như chó,nổnhưchó,1,8,0
ăn vào mồm,ănvàomồm,1,8,0
mõm nó góm,mõmnógóm,1,8,0
giả tạo vl,giảtạovl,1,8,0
hoang dâm,hoangdâm,1,8,0
công công,côngcông,1,8,0
vãi cả lồn,vãicảlồn,1,8,0
mũi thì to,mũithìto,1,8,0
bị tẩy não,bịtẩynão,1,8,1
vi phạm pl,viphạmpl,1,8,0
phạm pháp,phạmpháp,1,8,0
ngậm buồi,ngậmbuồi,1,8,0
rách rưới,ráchrưới,1,8,0
ban thieu,banthieu,1,8,0
phẩn động,phẩnđộng,1,8,0
lũ ăn cướp,lũăncướp,1,8,0
bọn chó sư,bọnchósư,1,8,0
trắng mắt,trắngmắt,1,8,0
conchodi,conchodi,1,8,0
trốn trại,trốntrại,1,8,0
mày bú lồn,màybúlồn,1,8,0
an kg duoc,ankgduoc,1,8,0
lường gạt,lườnggạt,1,8,1
thông dâm,thôngdâm,1,8,0
thiển cận,thiểncận,1,8,0
nhét tiền,nhéttiền,1,8,0
ai mà thèm,aimàthèm,1,8,0
đánh nhau,đánhnhau,1,8,1
ông cố nội,ôngcốnội,1,8,1
đitconme,đitconme,1,8,1
bắn mịa nó,bắnmịanó,1,8,0
đậu rồi má,đậurồimá,1,8,0
dân bắc kỳ,dânbắckỳ,1,8,0
troi danh,troidanh,1,8,0
nước tiểu,nướctiểu,1,8,0
bèo khùng,bèokhùng,1,8,0
chửi càng,chửicàng,1,8,0
chó hoang,chóhoang,1,8,0
óc cứt vkl,óccứtvkl,1,8,0
hàng fake,hàngfake,1,8,1
ngu người,ngungười,1,8,0
nhố nhăng,nhốnhăng,1,8,0
loài ấuhồ,loàiấuhồ,1,8,0
tốt đẹp gì,tốtđẹpgì,1,8,0
chống phá,chốngphá,1,8,0
lũ súc vật,lũsúcvật,1,8,1
ung thư da,ungthưda,1,8,0
chia chát,chiachát,1,8,0
cây vô đầu,câyvôđầu,1,8,0
bắc kỳ con,bắckỳcon,1,8,0
long lone,longlone,1,8,0
bọn ba que,bọnbaque,1,8,0
giết chết,giếtchết,1,8,0
tao khinh,taokhinh,1,8,0
bạo quyền,bạoquyền,1,8,0
lòn má mày,lònmámày,1,8,0
vào rừng ở,vàorừngở,1,8,0
"thằng "" nát",thằngnát,1,8,0
tuột quần,tuộtquần,1,8,0
bơm ma túy,bơmmatúy,1,8,0
bọn cặn bả,bọncặnbả,1,8,0
câm mẹ mồm,câmmẹmồm,1,8,0
thằng này,thằngnày,1,8,4
quy khung,quykhung,1,8,0
mấy con đĩ,mấyconđĩ,1,8,0
tông chết,tôngchết,1,8,0
mồ xanh cỏ,mồxanhcỏ,1,8,0
lz ma no do,lzmanodo,1,8,0
cl bị sình,clbịsình,1,8,0
đek thông,đekthông,1,8,0
chết trùm,chếttrùm,1,8,0
nghèo khổ,nghèokhổ,1,8,0
banh hang,banhhang,1,8,0
thò chắng,thòchắng,1,8,0
ác nghiệp,ácnghiệp,1,8,0
tuổi buồi,tuổibuồi,1,8,0
ý thức kém,ýthứckém,1,8,0
thang ngu,thangngu,1,8,0
bệnh quạn,bệnhquạn,1,8,0
bò nhai cỏ,bònhaicỏ,1,8,0
thăng đần,thăngđần,1,8,0
do suc vat,dosucvat,1,8,0
chúng nó,chúngnó,48,7,24
thối nát,thốinát,12,7,3
trẻ trâu,trẻtrâu,12,7,5
con bóng,conbóng,11,7,2
bán nước,bánnước,10,7,3
quần què,quầnquè,9,7,5
tâm thần,tâmthần,9,7,6
khốn nạn,khốnnạn,8,7,2
con điên,conđiên,6,7,6
tàu cộng,tàucộng,6,7,1
giang hồ,gianghồ,6,7,2
khủng bố,khủngbố,6,7,1
im mẹ mồm,immẹmồm,5,7,0
đầu buồi,đầubuồi,5,7,2
tàu khựa,tàukhựa,5,7,2
bóng già,bónggià,4,7,1
bất chấp,bấtchấp,4,7,1
đạo nhái,đạonhái,4,7,1
phá hoại,pháhoại,4,7,1
bụng phệ,bụngphệ,4,7,1
câu like,câulike,4,7,2
trơ trẽn,trơtrẽn,3,7,0
chó vàng,chóvàng,3,7,3
bọn khựa,bọnkhựa,3,7,0
nhục mặt,nhụcmặt,3,7,0
hiếp dâm,hiếpdâm,3,7,2
nằm vùng,nằmvùng,3,7,2
nhai lại,nhailại,3,7,1
con mẹ nó,conmẹnó,3,7,3
gian dối,giandối,3,7,0
thể loại,thểloại,3,7,1
lũ mọi rợ,lũmọirợ,3,7,0
ảo tưởng,ảotưởng,3,7,1
chửi bậy,chửibậy,3,7,2
khóc lóc,khóclóc,3,7,1
đầu thai,đầuthai,2,7,1
nông nỗi,nôngnỗi,2,7,0
cú có gai,cúcógai,2,7,0
tục tiểu,tụctiểu,2,7,1
già mà dơ,giàmàdơ,2,7,0
chết mịa,chếtmịa,2,7,0
đội quần,độiquần,2,7,0
bốc phốt,bốcphốt,2,7,0
bóng gió,bónggió,2,7,0
con cờ hó,concờhó,2,7,1
con như m,connhưm,2,7,0
chơi gái,chơigái,2,7,0
đách lồn,đáchlồn,2,7,0
lợi dụng,lợidụng,2,7,1
đồ khùng,đồkhùng,2,7,0
thôn...làm,thônlàm,2,7,2
khai trừ,khaitrừ,2,7,0
ranh con,ranhcon,2,7,0
vô duyên,vôduyên,2,7,0
láo toét,láotoét,2,7,0
bôi trơn,bôitrơn,2,7,0
trục lợi,trụclợi,2,7,0
đầu ngắn,đầungắn,2,7,0
búa liềm,búaliềm,2,7,3
tụt quần,tụtquần,2,7,0
chùi lol,chùilol,2,7,0
lưu manh,lưumanh,2,7,3
hán gian,hángian,2,7,0
khon nan,khonnan,2,7,0
đám bò đỏ,đámbòđỏ,2,7,1
đánh sập,đánhsập,2,7,0
chết đói,chếtđói,2,7,0
tầu cộng,tầucộng,2,7,0
bọn cướp,bọncướp,2,7,0
cướp bóc,cướpbóc,2,7,0
khoá mõm,khoámõm,2,7,2
ngu muội,ngumuội,2,7,1
con bò đỏ,conbòđỏ,2,7,2
tuổi lồn,tuổilồn,2,7,0
chất độc,chấtđộc,2,7,0
đuỵt mọe,đuỵtmọe,2,7,0
tẩy chai,tẩychai,2,7,0
đánh bom,đánhbom,2,7,0
đéo chết,đéochết,2,7,1
cơm sườn,cơmsườn,2,7,0
thằng ad,thằngad,2,7,11
chó rách,chórách,2,7,0
động dục,độngdục,2,7,0
vãi bướm,vãibướm,1,7,0
tiêu cực,tiêucực,1,7,0
đụmámài,đụmámài,1,7,0
thảm hoạ,thảmhoạ,1,7,0
khủng mẹ,khủngmẹ,1,7,0
thốn đcđ,thốnđcđ,1,7,0
bợ đít cs,bợđítcs,1,7,0
lật lộng,lậtlộng,1,7,0
bong gia,bonggia,1,7,1
nhảm lol,nhảmlol,1,7,0
kẻ tồi tệ,kẻtồitệ,1,7,0
làm nail,làmnail,1,7,1
bạo hành,bạohành,1,7,0
lạm dụng,lạmdụng,1,7,0
mả cụ mày,mảcụmày,1,7,0
ngứa mắt,ngứamắt,1,7,0
ngái dứa,ngáidứa,1,7,0
miệt thị,miệtthị,1,7,0
riêu rao,riêurao,1,7,0
hãm lone,hãmlone,1,7,0
rẫy chết,rẫychết,1,7,0
xiaolin,xiaolin,1,7,0
ngực lép,ngựclép,1,7,0
thủ đoạn,thủđoạn,1,7,2
xứ sở lừa,xứsởlừa,1,7,0
bục ruột,bụcruột,1,7,0
thúi nát,thúinát,1,7,0
chực cắn,chựccắn,1,7,0
do khung,dokhung,1,7,0
đ*t con mẹ,đtconmẹ,1,7,0
quần đùi,quầnđùi,1,7,0
ngựa loz,ngựaloz,1,7,0
xúc phạm,xúcphạm,1,7,2
linh cẩu,linhcẩu,1,7,1
chẳng ưa,chẳngưa,1,7,0
chó điên,chóđiên,1,7,0
lưư manh,lưưmanh,1,7,0
alibaba,alibaba,1,7,0
trộm cắp,trộmcắp,1,7,0
lũ óc chó,lũócchó,1,7,0
tài lanh,tàilanh,1,7,0
nước đái,nướcđái,1,7,1
""" tài giỏi""",tàigiỏi,1,7,0
việt tân,việttân,1,7,2
láo phét,láophét,1,7,1
bóp lồnn,bóplồnn,1,7,0
tau khửa,taukhửa,1,7,0
tet mo nó,tetmonó,1,7,0
bắt giam,bắtgiam,1,7,0
bo` cho' do,bochodo,1,7,0
nham nhi,nhamnhi,1,7,0
đám giặc,đámgiặc,1,7,0
lông lon,lônglon,1,7,0
thằng bd,thằngbd,1,7,0
tam than,tamthan,1,7,1
chết cdm,chếtcdm,1,7,2
thằng ml,thằngml,1,7,0
hết thời,hếtthời,1,7,0
vớ vẩn vl,vớvẩnvl,1,7,0
lâm thồn,lâmthồn,1,7,0
chả thèm,chảthèm,1,7,0
nước bọt,nướcbọt,1,7,0
chết cha,chếtcha,1,7,0
n loạn vl,nloạnvl,1,7,0
hàn xẻng,hànxẻng,1,7,0
bắn chết,bắnchết,1,7,2
lũ cặn bả,lũcặnbả,1,7,0
mập thây,mậpthây,1,7,0
yeu sach,yeusach,1,7,0
chui rua,chuirua,1,7,0
rác rưởi,rácrưởi,1,7,0
gian dâm,giandâm,1,7,0
lão phét,lãophét,1,7,0
thang ml,thangml,1,7,0
hung hãn,hunghãn,1,7,0
tiền bẩn,tiềnbẩn,1,7,0
gào thét,gàothét,1,7,0
m cắn càn,mcắncàn,1,7,0
thấy ghê,thấyghê,1,7,1
núp bóng,núpbóng,1,7,0
chứ tu gì,chứtugì,1,7,0
cắn răng,cắnrăng,1,7,0
thò thụt,thòthụt,1,7,0
chết sớm,chếtsớm,1,7,2
nhục nhã,nhụcnhã,1,7,4
nhật bổn,nhậtbổn,1,7,1
nghẹo cổ,nghẹocổ,1,7,0
tên khốn,tênkhốn,1,7,0
nỗi nhục,nỗinhục,1,7,0
vô ý thức,vôýthức,1,7,1
chửi ngu,chửingu,1,7,0
vang xin,vangxin,1,7,0
con điếm,conđiếm,1,7,1
